Index,Date,Open,High,Low,Close,Volume
Nifty Metal,2022-10-03,5772.00,5772.00,5555.00,5593.95,0
Nifty Metal,2022-10-04,5731.75,5778.85,5662.00,5769.30,0
Nifty Metal,2022-10-06,5832.30,5968.25,5820.75,5956.95,0
Nifty Metal,2022-10-07,5941.15,5946.35,5864.60,5931.55,0
Nifty Metal,2022-10-10,5844.80,5927.35,5821.80,5916.40,0
Nifty Metal,2022-10-11,5926.65,5951.85,5771.35,5785.95,0
Nifty Metal,2022-10-12,5810.90,5813.75,5718.30,5798.15,0
Nifty Metal,2022-10-13,5838.60,5869.95,5751.15,5804.25,0
Nifty Metal,2022-10-14,5902.35,5914.85,5757.35,5767.20,0
Nifty Metal,2022-10-17,5740.50,5759.45,5656.10,5711.40,0
Nifty Metal,2022-10-18,5756.45,5788.45,5752.30,5775.05,0
Nifty Metal,2022-10-19,5791.50,5808.95,5726.55,5736.15,0
Nifty Metal,2022-10-20,5692.10,5812.80,5668.85,5801.70,0
Nifty Metal,2022-10-21,5817.70,5826.35,5701.00,5748.35,0
Nifty Metal,2022-10-24,5791.80,5803.05,5777.15,5789.05,0
Nifty Metal,2022-10-25,5783.35,5865.45,5765.75,5812.45,0
Nifty Metal,2022-10-27,5877.95,5981.15,5871.65,5970.25,0
Nifty Metal,2022-10-28,5968.10,5974.40,5843.70,5883.35,0
Nifty Metal,2022-10-31,5883.25,5913.50,5855.30,5896.35,0
Nifty Metal,2022-11-01,5860.70,6048.15,5858.55,6036.95,0
Nifty Metal,2022-11-02,6035.30,6114.10,6034.15,6075.70,0
Nifty Metal,2022-11-03,6019.85,6099.80,6008.10,6068.75,0
Nifty Metal,2022-11-04,6107.90,6332.70,6103.20,6324.15,0
Nifty Metal,2022-11-07,6367.30,6449.35,6296.05,6423.85,0
Nifty Metal,2022-11-09,6438.30,6451.90,6345.95,6364.05,0
Nifty Metal,2022-11-10,6325.90,6368.05,6293.25,6318.75,0
Nifty Metal,2022-11-11,6387.40,6459.50,6377.45,6447.20,0
Nifty Metal,2022-11-14,6480.40,6594.40,6472.90,6558.50,0
Nifty Metal,2022-11-15,6570.40,6603.20,6521.80,6589.55,0
Nifty Metal,2022-11-16,6587.80,6594.50,6395.30,6461.60,0
Nifty Metal,2022-11-17,6444.15,6480.05,6367.60,6455.70,0
Nifty Metal,2022-11-18,6471.40,6498.50,6400.05,6444.40,0
Nifty Metal,2022-11-21,6505.15,6506.35,6375.75,6392.25,0
Nifty Metal,2022-11-22,6403.50,6456.95,6370.00,6448.85,0
Nifty Metal,2022-11-23,6483.95,6490.95,6409.90,6422.85,0
Nifty Metal,2022-11-24,6441.35,6452.00,6387.40,6440.70,0
Nifty Metal,2022-11-25,6442.75,6464.90,6400.55,6455.15,0
Nifty Metal,2022-11-28,6427.80,6445.55,6371.00,6381.35,0
Nifty Metal,2022-11-29,6390.80,6481.85,6386.25,6447.35,0
Nifty Metal,2022-11-30,6464.15,6584.75,6459.45,6564.20,0
Nifty Metal,2022-12-01,6613.60,6684.30,6602.65,6664.85,0
Nifty Metal,2022-12-02,6663.00,6715.60,6642.15,6694.50,0
Nifty Metal,2022-12-05,6739.80,6835.35,6717.70,6819.75,0
Nifty Metal,2022-12-06,6795.85,6798.85,6734.50,6768.85,0
Nifty Metal,2022-12-07,6783.00,6795.45,6694.35,6709.30,0
Nifty Metal,2022-12-08,6725.55,6782.60,6707.60,6756.95,0
Nifty Metal,2022-12-09,6799.40,6814.75,6645.15,6681.55,0
Nifty Metal,2022-12-12,6661.95,6723.20,6592.40,6708.15,0
Nifty Metal,2022-12-13,6739.35,6756.40,6691.85,6722.00,0
Nifty Metal,2022-12-14,6754.00,6815.70,6746.70,6805.85,0
Nifty Metal,2022-12-15,6791.40,6827.85,6691.30,6708.55,0
Nifty Metal,2022-12-16,6673.05,6724.10,6615.75,6657.70,0
Nifty Metal,2022-12-19,6667.85,6757.50,6660.10,6742.45,0
Nifty Metal,2022-12-20,6720.05,6758.55,6637.50,6750.30,0
Nifty Metal,2022-12-21,6785.55,6802.95,6565.55,6593.65,0
Nifty Metal,2022-12-22,6630.65,6652.85,6463.50,6519.25,0
Nifty Metal,2022-12-23,6449.20,6474.60,6205.50,6228.00,0
Nifty Metal,2022-12-26,6241.75,6394.60,6194.50,6364.60,0
Nifty Metal,2022-12-27,6422.45,6644.30,6411.65,6633.95,0
Nifty Metal,2022-12-28,6611.10,6664.75,6585.45,6615.75,0
Nifty Metal,2022-12-29,6567.75,6699.55,6556.30,6687.10,0
Nifty Metal,2022-12-30,6739.40,6804.60,6704.45,6723.40,0
Nifty Pharma,2020-01-01,8060.30,8076.65,8018.95,8047.10,0
Nifty Pharma,2020-01-02,8056.75,8102.40,8027.15,8053.95,0
Nifty Pharma,2020-01-03,8053.00,8189.80,8026.30,8111.95,0
Nifty Pharma,2020-01-06,8076.85,8085.50,7943.15,7987.35,0
Nifty Pharma,2020-01-07,8014.10,8087.65,7973.95,8036.50,0
Nifty Pharma,2020-01-08,7975.70,8041.60,7960.05,7996.15,0
Nifty Pharma,2020-01-09,8057.80,8090.95,8015.15,8033.15,0
Nifty Pharma,2020-01-10,8048.55,8171.20,8044.35,8058.50,0
Nifty Pharma,2020-01-13,8082.30,8141.30,8042.65,8078.45,0
Nifty Pharma,2020-01-14,8104.15,8136.40,8081.30,8117.00,0
Nifty Pharma,2020-01-15,8135.75,8178.85,8080.35,8166.20,0
Nifty Pharma,2020-01-16,8188.05,8223.85,8175.35,8203.10,0
Nifty Pharma,2020-01-17,8208.30,8371.60,8200.00,8345.30,0
Nifty Pharma,2020-01-20,8353.70,8375.20,8251.00,8269.35,0
Nifty Pharma,2020-01-21,8249.15,8313.45,8214.55,8274.20,0
Nifty Pharma,2020-01-22,8295.00,8372.30,8245.45,8256.65,0
Nifty Pharma,2020-01-23,8245.95,8322.45,8208.55,8300.20,0
Nifty Pharma,2020-01-24,8291.75,8349.25,8273.95,8294.05,0
Nifty Pharma,2020-01-27,8270.05,8471.80,8240.10,8416.35,0
Nifty Pharma,2020-01-28,8427.80,8513.15,8395.65,8420.25,0
Nifty Pharma,2020-01-29,8446.20,8492.45,8361.25,8412.80,0
Nifty Pharma,2020-01-30,8426.25,8438.20,8207.60,8237.05,0
Nifty Pharma,2020-01-31,8256.20,8299.35,8122.95,8138.60,0
Nifty Pharma,2020-02-01,8129.30,8209.85,7975.90,8013.75,0
Nifty Pharma,2020-02-03,8020.95,8122.00,7944.90,7967.55,0
Nifty Pharma,2020-02-04,8002.65,8166.80,7967.80,8122.40,0
Nifty Pharma,2020-02-05,8151.20,8185.00,8091.60,8125.60,0
Nifty Pharma,2020-02-06,8194.00,8281.25,8176.60,8227.90,0
Nifty Pharma,2020-02-07,8243.05,8363.30,8180.05,8341.85,0
Nifty Pharma,2020-02-10,8340.15,8371.20,8235.00,8261.25,0
Nifty Pharma,2020-02-11,8303.30,8359.50,8280.95,8324.65,0
Nifty Pharma,2020-02-12,8341.70,8375.00,8238.95,8265.05,0
Nifty Pharma,2020-02-13,8292.00,8351.55,8246.95,8335.70,0
Nifty Pharma,2020-02-14,8349.90,8384.10,8294.20,8331.70,0
Nifty Pharma,2020-02-17,8342.60,8377.35,8193.60,8204.85,0
Nifty Pharma,2020-02-18,8190.85,8213.00,8068.20,8198.30,0
Nifty Pharma,2020-02-19,8277.40,8390.40,8276.15,8378.65,0
Nifty Pharma,2020-02-20,8401.55,8473.80,8348.75,8364.35,0
Nifty Pharma,2020-02-24,8275.95,8281.95,8086.65,8115.55,0
Nifty Pharma,2020-02-25,8153.85,8153.85,7898.35,7938.45,0
Nifty Pharma,2020-02-26,7886.35,7931.70,7813.95,7839.20,0
Nifty Pharma,2020-02-27,7824.50,7903.55,7740.95,7885.15,0
Nifty Pharma,2020-02-28,7751.45,7786.60,7559.00,7576.75,0
Nifty Pharma,2020-03-02,7675.55,7768.00,7463.05,7535.10,0
Nifty Pharma,2020-03-03,7606.80,7966.15,7603.15,7920.60,0
Nifty Pharma,2020-03-04,7970.00,8131.85,7840.85,8086.55,0
Nifty Pharma,2020-03-05,8125.90,8281.70,8122.60,8146.00,0
Nifty Pharma,2020-03-06,7863.10,8057.95,7860.60,8018.30,0
Nifty Pharma,2020-03-09,7921.25,7999.30,7698.25,7756.45,0
Nifty Pharma,2020-03-11,7754.75,7779.10,7596.35,7623.05,0
Nifty Pharma,2020-03-12,7408.40,7423.95,6868.70,6942.55,0
Nifty Pharma,2020-03-13,6558.25,7469.70,6242.85,7268.00,0
Nifty Pharma,2020-03-16,7075.35,7406.05,6909.65,6959.35,0
Nifty Pharma,2020-03-17,7014.50,7289.65,6927.05,6979.10,0
Nifty Pharma,2020-03-18,7135.05,7145.40,6666.85,6705.75,0
Nifty Pharma,2020-03-19,6489.50,6871.40,6332.00,6655.50,0
Nifty Pharma,2020-03-20,6740.25,7088.15,6728.75,6951.90,0
Nifty Pharma,2020-03-23,6518.00,6850.55,6380.10,6432.30,0
Nifty Pharma,2020-03-24,6589.45,6828.30,6532.65,6611.05,0
Nifty Pharma,2020-03-25,6539.60,6746.30,6538.55,6695.55,0
Nifty Pharma,2020-03-26,6845.25,6963.25,6743.05,6775.00,0
Nifty Pharma,2020-03-27,6924.60,7058.80,6697.95,6813.05,0
Nifty Pharma,2020-03-30,6708.70,6970.50,6608.80,6896.00,0
Nifty Pharma,2020-03-31,7074.20,7224.35,6951.40,7176.50,0
Nifty Pharma,2020-04-01,7206.20,7208.25,6991.60,7026.70,0
Nifty Pharma,2020-04-03,7019.85,7452.80,6956.20,7361.60,0
Nifty Pharma,2020-04-07,7729.25,8159.75,7569.85,8124.85,0
Nifty Pharma,2020-04-08,8122.90,8564.85,8056.30,8412.20,0
Nifty Pharma,2020-04-09,8739.50,9032.40,8706.40,8800.45,0
Nifty Pharma,2020-04-13,9000.25,9229.60,8852.00,9044.35,0
Nifty Pharma,2020-04-15,9265.40,9382.15,8889.20,9038.80,0
Nifty Pharma,2020-04-16,9040.90,9251.05,8989.80,9199.30,0
Nifty Pharma,2020-04-17,9429.50,9454.10,9066.10,9157.75,0
Nifty Pharma,2020-04-20,9176.70,9212.55,9004.75,9149.20,0
Nifty Pharma,2020-04-21,9031.85,9561.35,8999.95,9381.65,0
Nifty Pharma,2020-04-22,9369.40,9513.00,9305.75,9377.00,0
Nifty Pharma,2020-04-23,9400.15,9580.85,9358.35,9388.90,0
Nifty Pharma,2020-04-24,9358.40,9638.70,9305.60,9518.45,0
Nifty Pharma,2020-04-27,9590.50,9753.50,9557.40,9602.05,0
Nifty Pharma,2020-04-28,9699.25,9701.00,9352.00,9386.20,0
Nifty Pharma,2020-04-29,9453.30,9498.15,9339.75,9385.45,0
Nifty Pharma,2020-04-30,9522.55,9556.50,9253.90,9327.10,0
Nifty Pharma,2020-05-04,9181.60,9507.45,9140.15,9364.60,0
Nifty Pharma,2020-05-05,9493.70,9503.75,9157.35,9181.50,0
Nifty Pharma,2020-05-06,9229.85,9289.90,9128.05,9227.15,0
Nifty Pharma,2020-05-07,9283.20,9373.55,9128.95,9148.10,0
Nifty Pharma,2020-05-08,9275.90,9385.60,9230.35,9343.35,0
Nifty Pharma,2020-05-11,9413.25,9416.50,9281.70,9307.30,0
Nifty Pharma,2020-05-12,9291.10,9368.05,9142.80,9246.65,0
Nifty Pharma,2020-05-13,9447.95,9447.95,9131.15,9147.75,0
Nifty Pharma,2020-05-14,9146.10,9279.65,9103.80,9172.20,0
Nifty Pharma,2020-05-15,9177.35,9211.00,9065.65,9093.00,0
Nifty Pharma,2020-05-18,9097.60,9201.45,8999.85,9092.65,0
Nifty Pharma,2020-05-19,9149.45,9231.50,9044.05,9084.60,0
Nifty Pharma,2020-05-20,9098.70,9495.50,9074.60,9456.80,0
Nifty Pharma,2020-05-21,9475.20,9549.40,9436.05,9520.55,0
Nifty Pharma,2020-05-22,9502.30,9619.60,9427.20,9600.65,0
Nifty Pharma,2020-05-26,9624.30,9679.85,9454.75,9483.50,0
Nifty Pharma,2020-05-27,9528.75,9537.80,9416.80,9463.70,0
Nifty Pharma,2020-05-28,9488.95,9507.55,9362.05,9464.50,0
Nifty Pharma,2020-05-29,9459.25,9812.90,9432.60,9768.60,0
Nifty Pharma,2020-06-01,9844.20,9872.40,9677.95,9802.10,0
Nifty Pharma,2020-06-02,9869.65,10047.30,9814.45,9833.60,0
Nifty Pharma,2020-06-03,9914.80,9980.85,9835.05,9864.05,0
Nifty Pharma,2020-06-04,9880.85,10114.10,9869.60,10077.85,0
Nifty Pharma,2020-06-05,10161.40,10234.80,10061.95,10081.30,0
Nifty Pharma,2020-06-08,10158.85,10158.85,9883.70,9939.10,0
Nifty Pharma,2020-06-09,9950.50,10227.90,9948.75,10122.05,0
Nifty Pharma,2020-06-10,10159.10,10237.05,10070.80,10149.25,0
Nifty Pharma,2020-06-11,10097.85,10177.35,9893.80,9933.40,0
Nifty Pharma,2020-06-12,9690.90,9997.50,9687.95,9982.80,0
Nifty Pharma,2020-06-15,10020.75,10171.80,9894.70,9989.05,0
Nifty Pharma,2020-06-16,10063.25,10092.35,9800.05,9926.40,0
Nifty Pharma,2020-06-17,9956.70,10020.25,9915.20,9977.20,0
Nifty Pharma,2020-06-18,9991.75,10050.20,9953.05,9975.30,0
Nifty Pharma,2020-06-19,10022.90,10098.85,9982.45,10002.15,0
Nifty Pharma,2020-06-22,10223.05,10291.45,10102.30,10218.35,0
Nifty Pharma,2020-06-23,10300.10,10385.20,10217.90,10360.80,0
Nifty Pharma,2020-06-24,10393.35,10404.35,10088.60,10110.50,0
Nifty Pharma,2020-06-25,10075.55,10239.60,10040.60,10193.15,0
Nifty Pharma,2020-06-26,10239.10,10285.20,10100.25,10137.85,0
Nifty Pharma,2020-06-29,10132.75,10264.90,10115.30,10135.90,0
Nifty Pharma,2020-06-30,10189.45,10198.40,9956.15,9985.15,0
Nifty Pharma,2020-07-01,10004.65,10006.60,9844.50,9882.85,0
Nifty Pharma,2020-07-02,9845.35,9976.15,9832.65,9943.65,0
Nifty Pharma,2020-07-03,10020.00,10046.10,9927.60,9963.40,0
Nifty Pharma,2020-07-06,10002.25,10012.95,9852.30,9901.25,0
Nifty Pharma,2020-07-07,9924.70,10000.95,9866.95,9878.00,0
Nifty Pharma,2020-07-08,9920.85,10035.85,9909.95,9948.50,0
Nifty Pharma,2020-07-09,10000.90,10039.70,9955.35,9987.55,0
Nifty Pharma,2020-07-10,9998.55,10161.15,9982.55,10072.25,0
Nifty Pharma,2020-07-13,10171.85,10185.35,10065.95,10106.60,0
Nifty Pharma,2020-07-14,10132.60,10203.55,10105.30,10155.05,0
Nifty Pharma,2020-07-15,10192.30,10261.20,10157.30,10210.75,0
Nifty Pharma,2020-07-16,10234.85,10398.50,10166.75,10382.30,0
Nifty Pharma,2020-07-17,10394.80,10497.15,10347.05,10472.15,0
Nifty Pharma,2020-07-20,10495.15,10495.15,10283.25,10304.60,0
Nifty Pharma,2020-07-21,10355.85,10381.30,10133.25,10153.80,0
Nifty Pharma,2020-07-22,10199.75,10355.50,10110.05,10175.20,0
Nifty Pharma,2020-07-23,10237.95,10335.30,10207.75,10322.15,0
Nifty Pharma,2020-07-24,10382.35,10476.00,10192.20,10237.95,0
Nifty Pharma,2020-07-27,10247.40,10265.55,9994.80,10062.05,0
Nifty Pharma,2020-07-28,10065.45,10168.55,10033.30,10128.05,0
Nifty Pharma,2020-07-29,10176.40,10469.10,10166.10,10441.15,0
Nifty Pharma,2020-07-30,10505.30,10788.30,10493.55,10766.05,0
Nifty Pharma,2020-07-31,10801.05,11194.45,10780.45,11148.90,0
Nifty Pharma,2020-08-03,11176.30,11389.95,11090.65,11128.40,0
Nifty Pharma,2020-08-04,11179.50,11337.70,11056.95,11316.95,0
Nifty Pharma,2020-08-05,11397.70,11413.85,11239.05,11263.75,0
Nifty Pharma,2020-08-06,11325.90,11478.50,11265.00,11403.65,0
Nifty Pharma,2020-08-07,11410.15,11468.00,11283.60,11333.00,0
Nifty Pharma,2020-08-10,11583.60,12027.95,11582.45,11941.40,0
Nifty Pharma,2020-08-11,12021.85,12045.30,11712.40,11772.25,0
Nifty Pharma,2020-08-12,11766.40,11766.40,11536.75,11590.25,0
Nifty Pharma,2020-08-13,11621.50,11718.90,11456.50,11477.95,0
Nifty Pharma,2020-08-14,11529.40,11800.65,11465.70,11640.40,0
Nifty Pharma,2020-08-17,11731.50,11751.00,11547.55,11595.35,0
Nifty Pharma,2020-08-18,11620.75,11694.20,11537.40,11581.70,0
Nifty Pharma,2020-08-19,11647.70,11704.85,11510.35,11537.90,0
Nifty Pharma,2020-08-20,11520.85,11650.75,11503.05,11540.90,0
Nifty Pharma,2020-08-21,11659.75,11733.95,11594.05,11614.90,0
Nifty Pharma,2020-08-24,11681.95,11696.45,11508.30,11572.25,0
Nifty Pharma,2020-08-25,11649.75,11674.55,11485.15,11500.00,0
Nifty Pharma,2020-08-26,11532.55,11536.15,11444.50,11484.55,0
Nifty Pharma,2020-08-27,11516.40,11640.85,11509.15,11588.05,0
Nifty Pharma,2020-08-28,11658.75,11697.15,11572.70,11622.90,0
Nifty Pharma,2020-08-31,11675.70,11710.15,11005.90,11079.80,0
Nifty Pharma,2020-09-01,11103.65,11401.50,11052.40,11339.50,0
Nifty Pharma,2020-09-02,11370.75,11467.95,11259.80,11404.25,0
Nifty Pharma,2020-09-03,11453.35,11567.15,11365.15,11511.85,0
Nifty Pharma,2020-09-04,11397.30,11616.80,11220.30,11281.45,0
Nifty Pharma,2020-09-07,11343.10,11415.75,11150.75,11269.85,0
Nifty Pharma,2020-09-08,11302.55,11367.20,11058.60,11093.20,0
Nifty Pharma,2020-09-09,11038.60,11343.45,11006.80,11304.10,0
Nifty Pharma,2020-09-10,11366.05,11402.45,11233.80,11303.40,0
Nifty Pharma,2020-09-11,11308.30,11375.90,11240.30,11313.30,0
Nifty Pharma,2020-09-14,11361.45,11376.55,11186.50,11233.30,0
Nifty Pharma,2020-09-15,11269.55,11604.35,11263.15,11450.50,0
Nifty Pharma,2020-09-16,11506.75,11727.70,11436.30,11688.55,0
Nifty Pharma,2020-09-17,11701.00,11785.05,11647.60,11735.95,0
Nifty Pharma,2020-09-18,11958.20,12528.85,11926.65,12320.90,0
Nifty Pharma,2020-09-21,12341.75,12496.70,11724.00,11799.55,0
Nifty Pharma,2020-09-22,11889.10,11952.10,11540.40,11876.85,0
Nifty Pharma,2020-09-23,12032.45,12052.40,11608.00,11685.90,0
Nifty Pharma,2020-09-24,11581.10,11717.45,11268.90,11334.60,0
Nifty Pharma,2020-09-25,11513.05,11666.00,11383.35,11595.90,0
Nifty Pharma,2020-09-28,11724.75,11842.35,11528.25,11796.60,0
Nifty Pharma,2020-09-29,11857.00,11874.10,11680.90,11709.50,0
Nifty Pharma,2020-09-30,11745.00,12015.70,11691.50,11772.85,0
Nifty Pharma,2020-10-01,11869.10,11893.20,11710.10,11822.90,0
Nifty Pharma,2020-10-05,11881.25,12073.40,11748.95,12024.00,0
Nifty Pharma,2020-10-06,12084.80,12161.10,11979.05,12009.45,0
Nifty Pharma,2020-10-07,12009.05,12119.40,11880.25,11915.00,0
Nifty Pharma,2020-10-08,11968.80,12255.70,11910.90,12209.20,0
Nifty Pharma,2020-10-09,12230.15,12343.70,12017.95,12043.95,0
Nifty Pharma,2020-10-12,12067.90,12184.00,11987.05,12154.55,0
Nifty Pharma,2020-10-13,12149.65,12331.05,11892.50,11937.10,0
Nifty Pharma,2020-10-14,11956.55,12011.45,11740.90,11857.25,0
Nifty Pharma,2020-10-15,11891.85,11932.30,11571.05,11637.90,0
Nifty Pharma,2020-10-16,11637.45,11854.70,11596.80,11814.10,0
Nifty Pharma,2020-10-19,11911.65,11923.95,11592.95,11616.65,0
Nifty Pharma,2020-10-20,11626.55,11746.20,11551.30,11644.40,0
Nifty Pharma,2020-10-21,11696.30,11712.55,11444.35,11645.70,0
Nifty Pharma,2020-10-22,11645.85,11645.85,11316.35,11545.30,0
Nifty Pharma,2020-10-23,11573.15,11681.25,11473.45,11503.05,0
Nifty Pharma,2020-10-26,11564.50,11578.75,11263.80,11334.20,0
Nifty Pharma,2020-10-27,11350.55,11539.05,11284.70,11511.50,0
Nifty Pharma,2020-10-28,11531.70,11625.95,11295.45,11325.10,0
Nifty Pharma,2020-10-29,11284.10,11394.75,11174.10,11226.00,0
Nifty Pharma,2020-10-30,11267.65,11301.95,11135.15,11243.75,0
Nifty Pharma,2020-11-02,11256.25,11281.60,11096.25,11175.30,0
Nifty Pharma,2020-11-03,11214.60,11400.85,11204.05,11361.00,0
Nifty Pharma,2020-11-04,11456.75,11681.00,11430.65,11608.65,0
Nifty Pharma,2020-11-05,11677.40,11721.85,11595.70,11704.95,0
Nifty Pharma,2020-11-06,11735.50,11753.45,11596.70,11623.35,0
Nifty Pharma,2020-11-09,11803.55,11809.55,11567.55,11674.35,0
Nifty Pharma,2020-11-10,11670.25,11673.70,11136.65,11168.90,0
Nifty Pharma,2020-11-11,11274.05,11601.70,11224.40,11570.35,0
Nifty Pharma,2020-11-12,11548.70,11788.10,11494.55,11600.80,0
Nifty Pharma,2020-11-13,11640.50,11744.75,11619.85,11726.45,0
Nifty Pharma,2020-11-14,11795.25,11804.95,11754.15,11772.45,0
Nifty Pharma,2020-11-17,11816.60,11837.30,11633.05,11690.80,0
Nifty Pharma,2020-11-18,11688.50,11708.15,11523.25,11612.95,0
Nifty Pharma,2020-11-19,11581.55,11741.35,11539.55,11566.60,0
Nifty Pharma,2020-11-20,11600.85,11670.10,11454.80,11526.75,0
Nifty Pharma,2020-11-23,11569.70,11835.65,11525.40,11737.20,0
Nifty Pharma,2020-11-24,11808.90,11912.35,11680.00,11880.80,0
Nifty Pharma,2020-11-25,11977.75,12012.45,11600.75,11635.20,0
Nifty Pharma,2020-11-26,11665.15,11834.95,11604.65,11801.25,0
Nifty Pharma,2020-11-27,11840.40,11976.10,11792.35,11839.15,0
Nifty Pharma,2020-12-01,12021.00,12085.95,11875.60,12045.15,0
Nifty Pharma,2020-12-02,12073.35,12137.65,11986.55,12088.60,0
Nifty Pharma,2020-12-03,12151.55,12232.10,12083.10,12206.95,0
Nifty Pharma,2020-12-04,12248.55,12393.55,12131.90,12353.60,0
Nifty Pharma,2020-12-07,12376.45,12636.90,12314.80,12555.95,0
Nifty Pharma,2020-12-08,12588.80,12621.60,12327.55,12407.30,0
Nifty Pharma,2020-12-09,12463.55,12568.95,12408.05,12443.90,0
Nifty Pharma,2020-12-10,12453.10,12551.40,12338.10,12440.60,0
Nifty Pharma,2020-12-11,12460.00,12493.45,12277.50,12366.00,0
Nifty Pharma,2020-12-14,12399.75,12506.90,12395.55,12459.90,0
Nifty Pharma,2020-12-15,12498.35,12556.35,12400.70,12432.60,0
Nifty Pharma,2020-12-16,12492.90,12578.40,12437.85,12547.50,0
Nifty Pharma,2020-12-17,12585.00,12731.45,12561.25,12602.40,0
Nifty Pharma,2020-12-18,12632.60,12796.95,12559.40,12762.35,0
Nifty Pharma,2020-12-21,12752.00,12869.70,11949.60,12278.15,0
Nifty Pharma,2020-12-22,12328.55,12592.45,12020.70,12550.95,0
Nifty Pharma,2020-12-23,12558.05,12781.55,12481.35,12753.25,0
Nifty Pharma,2020-12-24,12815.90,12943.20,12694.55,12908.95,0
Nifty Pharma,2020-12-28,12989.40,12995.20,12842.55,12874.35,0
Nifty Pharma,2020-12-29,12932.30,13006.20,12802.85,12843.90,0
Nifty Pharma,2020-12-30,12898.60,12898.60,12753.85,12823.90,0
Nifty Pharma,2020-12-31,12829.75,12986.45,12797.95,12915.90,0
Nifty Pharma,2021-01-01,12933.10,13045.55,12875.55,13001.95,0
Nifty Pharma,2021-01-04,13085.30,13186.55,13028.20,13149.80,0
Nifty Pharma,2021-01-05,13148.05,13247.05,13073.00,13166.35,0
Nifty Pharma,2021-01-06,13181.00,13205.65,12965.65,13118.10,0
Nifty Pharma,2021-01-07,13168.45,13200.25,13010.35,13060.75,0
Nifty Pharma,2021-01-08,13141.00,13298.15,13104.05,13271.55,0
Nifty Pharma,2021-01-11,13315.45,13423.80,13222.80,13412.35,0
Nifty Pharma,2021-01-12,13445.65,13476.80,13220.05,13244.70,0
Nifty Pharma,2021-01-13,13285.95,13304.75,12994.25,13122.55,0
Nifty Pharma,2021-01-14,13140.40,13278.60,13020.30,13232.55,0
Nifty Pharma,2021-01-15,13262.05,13268.55,12946.80,13014.25,0
Nifty Pharma,2021-01-18,13000.80,13013.45,12592.80,12653.50,0
Nifty Pharma,2021-01-19,12714.95,12914.50,12699.20,12866.05,0
Nifty Pharma,2021-01-20,12919.00,12992.90,12862.40,12881.20,0
Nifty Pharma,2021-01-21,12967.10,12967.10,12655.55,12697.15,0
Nifty Pharma,2021-01-22,12670.00,12700.50,12468.75,12542.10,0
Nifty Pharma,2021-01-25,12604.60,12867.85,12390.55,12756.75,0
Nifty Pharma,2021-01-27,12764.50,12764.50,12403.80,12495.90,0
Nifty Pharma,2021-01-28,12331.75,12513.40,12213.60,12395.95,0
Nifty Pharma,2021-01-29,12467.85,12482.55,12101.45,12170.25,0
Nifty Pharma,2021-02-01,12212.20,12218.75,11934.25,12103.55,0
Nifty Pharma,2021-02-02,12228.30,12416.30,12125.35,12361.55,0
Nifty Pharma,2021-02-03,12468.05,12899.80,12445.60,12706.65,0
Nifty Pharma,2021-02-04,12772.25,12866.55,12661.90,12739.05,0
Nifty Pharma,2021-02-05,12812.75,13041.00,12669.60,12950.65,0
Nifty Pharma,2021-02-08,13039.55,13118.70,12907.25,12971.00,0
Nifty Pharma,2021-02-09,12954.85,13013.10,12771.05,12812.80,0
Nifty Pharma,2021-02-10,12842.70,12945.80,12689.40,12905.55,0
Nifty Pharma,2021-02-11,12833.65,12961.95,12807.60,12929.80,0
Nifty Pharma,2021-02-12,13012.35,13013.75,12738.35,12785.75,0
Nifty Pharma,2021-02-15,12817.95,12863.30,12723.40,12745.10,0
Nifty Pharma,2021-02-16,12789.05,12821.00,12695.15,12804.15,0
Nifty Pharma,2021-02-17,12794.90,12837.10,12551.25,12584.35,0
Nifty Pharma,2021-02-18,12593.50,12648.10,12491.05,12517.50,0
Nifty Pharma,2021-02-19,12499.90,12545.70,12236.15,12347.40,0
Nifty Pharma,2021-02-22,12365.80,12387.05,11950.45,12032.30,0
Nifty Pharma,2021-02-23,12059.35,12122.35,11935.25,12029.50,0
Nifty Pharma,2021-02-24,12101.30,12135.45,11916.80,12035.85,0
Nifty Pharma,2021-02-25,12097.35,12291.75,12058.20,12141.70,0
Nifty Pharma,2021-02-26,12043.60,12322.10,11860.70,11927.90,0
Nifty Pharma,2021-03-01,12007.20,12126.40,11949.75,12092.70,0
Nifty Pharma,2021-03-02,12156.30,12273.95,12099.85,12257.30,0
Nifty Pharma,2021-03-03,12347.50,12399.15,12236.05,12379.60,0
Nifty Pharma,2021-03-04,12315.85,12447.30,12265.85,12351.75,0
Nifty Pharma,2021-03-05,12320.80,12336.00,12150.45,12192.75,0
Nifty Pharma,2021-03-08,12224.30,12347.85,12202.30,12239.85,0
Nifty Pharma,2021-03-09,12316.80,12333.25,12053.10,12133.85,0
Nifty Pharma,2021-03-10,12218.45,12335.90,12180.15,12313.25,0
Nifty Pharma,2021-03-12,12365.80,12377.30,12148.55,12184.25,0
Nifty Pharma,2021-03-15,12213.75,12215.15,11848.30,12024.50,0
Nifty Pharma,2021-03-16,12059.20,12099.90,11953.25,12013.00,0
Nifty Pharma,2021-03-17,12028.70,12032.50,11747.60,11787.50,0
Nifty Pharma,2021-03-18,11830.95,11849.20,11466.95,11514.45,0
Nifty Pharma,2021-03-19,11466.70,11705.95,11280.80,11667.10,0
Nifty Pharma,2021-03-22,11685.10,11884.75,11669.05,11850.75,0
